,county,total_case_count,date
2880,Alpine,2.0,9/11/2020
2881,Alpine,2.0,9/12/2020
2882,Alpine,2.0,9/13/2020
2883,Alpine,2.0,9/14/2020
2884,Alpine,2.0,9/15/2020
2885,Alpine,2.0,9/16/2020
2886,Alpine,2.0,9/17/2020
2887,Alpine,2.0,9/18/2020
2888,Alpine,2.0,9/19/2020
2889,Alpine,2.0,9/20/2020
2890,Alpine,2.0,9/21/2020
2891,Alpine,2.0,9/22/2020
2892,Alpine,2.0,9/23/2020
2893,Alpine,2.0,9/24/2020
2894,Alpine,2.0,9/25/2020
2895,Alpine,2.0,9/26/2020
2896,Alpine,2.0,9/27/2020
2897,Nevada,2.0,3/18/2020
2898,Nevada,2.0,3/19/2020
2899,Nevada,2.0,3/20/2020
2900,Nevada,2.0,3/21/2020
2901,Nevada,2.0,3/22/2020
2902,Nevada,2.0,3/23/2020
2903,Nevada,4.0,3/24/2020
2904,Nevada,5.0,3/25/2020
2905,Nevada,7.0,3/26/2020
2906,Nevada,6.0,3/27/2020
2907,Nevada,11.0,3/28/2020
2908,Nevada,13.0,3/29/2020
2909,Nevada,14.0,3/30/2020
2910,Nevada,15.0,3/31/2020
2911,Nevada,15.0,4/1/2020
2912,Nevada,17.0,4/2/2020
2913,Nevada,19.0,4/3/2020
2914,Nevada,19.0,4/4/2020
2915,Nevada,19.0,4/5/2020
2916,Nevada,19.0,4/6/2020
2917,Nevada,20.0,4/7/2020
2918,Nevada,21.0,4/8/2020
2919,Nevada,23.0,4/9/2020
2920,Nevada,23.0,4/10/2020
2921,Nevada,24.0,4/11/2020
2922,Nevada,24.0,4/12/2020
2923,Nevada,24.0,4/13/2020
2924,Nevada,34.0,4/14/2020
2925,Nevada,34.0,4/15/2020
2926,Nevada,34.0,4/16/2020
2927,Nevada,34.0,4/17/2020
2928,Nevada,34.0,4/18/2020
2929,Nevada,34.0,4/19/2020
2930,Nevada,34.0,4/20/2020
2931,Nevada,36.0,4/21/2020
2932,Nevada,36.0,4/22/2020
2933,Nevada,36.0,4/23/2020
2934,Nevada,36.0,4/24/2020
2935,Nevada,37.0,4/25/2020
2936,Nevada,37.0,4/26/2020
2937,Nevada,39.0,4/27/2020
2938,Nevada,41.0,4/28/2020
2939,Nevada,41.0,4/29/2020
2940,Nevada,41.0,4/30/2020
2941,Nevada,41.0,5/1/2020
2942,Nevada,41.0,5/2/2020
2943,Nevada,41.0,5/3/2020
2944,Nevada,41.0,5/4/2020
2945,Nevada,41.0,5/5/2020
2946,Nevada,41.0,5/6/2020
2947,Nevada,41.0,5/7/2020
2948,Nevada,41.0,5/8/2020
2949,Nevada,41.0,5/9/2020
2950,Nevada,41.0,5/10/2020
2951,Nevada,41.0,5/11/2020
2952,Nevada,41.0,5/12/2020
2953,Nevada,41.0,5/13/2020
2954,Nevada,41.0,5/14/2020
2955,Nevada,41.0,5/15/2020
2956,Nevada,41.0,5/16/2020
2957,Nevada,41.0,5/17/2020
2958,Nevada,41.0,5/18/2020
2959,Nevada,41.0,5/19/2020
2960,Nevada,41.0,5/20/2020
2961,Nevada,41.0,5/21/2020
2962,Nevada,41.0,5/22/2020
2963,Nevada,41.0,5/23/2020
2964,Nevada,41.0,5/24/2020
2965,Nevada,41.0,5/25/2020
2966,Nevada,41.0,5/26/2020
2967,Nevada,41.0,5/27/2020
2968,Nevada,41.0,5/28/2020
2969,Nevada,41.0,5/29/2020
2970,Nevada,41.0,5/30/2020
2971,Nevada,41.0,5/31/2020
2972,Nevada,41.0,6/1/2020
2973,Nevada,41.0,6/2/2020
2974,Nevada,43.0,6/3/2020
2975,Nevada,49.0,6/4/2020
2976,Nevada,50.0,6/5/2020
2977,Nevada,50.0,6/6/2020
2978,Nevada,50.0,6/7/2020
2979,Nevada,50.0,6/8/2020
2980,Nevada,50.0,6/9/2020
2981,Nevada,50.0,6/10/2020
2982,Nevada,50.0,6/11/2020
2983,Nevada,52.0,6/12/2020
2984,Nevada,52.0,6/13/2020
2985,Nevada,52.0,6/14/2020
2986,Nevada,52.0,6/15/2020
2987,Nevada,53.0,6/16/2020
2988,Nevada,57.0,6/17/2020
2989,Nevada,68.0,6/18/2020
2990,Nevada,71.0,6/19/2020
2991,Nevada,73.0,6/20/2020
2992,Nevada,79.0,6/21/2020
2993,Nevada,79.0,6/22/2020
2994,Nevada,81.0,6/23/2020
2995,Nevada,92.0,6/24/2020
2996,Nevada,92.0,6/25/2020
2997,Nevada,101.0,6/26/2020
2998,Nevada,102.0,6/27/2020
2999,Nevada,103.0,6/28/2020
3000,Nevada,110.0,6/29/2020
3001,Nevada,114.0,6/30/2020
3002,Nevada,115.0,7/1/2020
3003,Nevada,118.0,7/2/2020
3004,Nevada,125.0,7/3/2020
3005,Nevada,125.0,7/4/2020
3006,Nevada,141.0,7/5/2020
3007,Nevada,146.0,7/6/2020
3008,Nevada,150.0,7/7/2020
3009,Nevada,156.0,7/8/2020
3010,Nevada,156.0,7/9/2020
3011,Nevada,161.0,7/10/2020
3012,Nevada,163.0,7/11/2020
3013,Nevada,166.0,7/12/2020
3014,Nevada,172.0,7/13/2020
3015,Nevada,180.0,7/14/2020
3016,Nevada,185.0,7/15/2020
3017,Nevada,191.0,7/16/2020
3018,Nevada,200.0,7/17/2020
3019,Nevada,204.0,7/18/2020
3020,Nevada,210.0,7/19/2020
3021,Nevada,218.0,7/20/2020
3022,Nevada,228.0,7/21/2020
3023,Nevada,239.0,7/22/2020
3024,Nevada,247.0,7/23/2020
3025,Nevada,255.0,7/24/2020
3026,Nevada,257.0,7/25/2020
3027,Nevada,261.0,7/26/2020
3028,Nevada,268.0,7/27/2020
3029,Nevada,278.0,7/28/2020
3030,Nevada,288.0,7/29/2020
3031,Nevada,292.0,7/30/2020
3032,Nevada,302.0,7/31/2020
3033,Nevada,305.0,8/1/2020
3034,Nevada,314.0,8/2/2020
3035,Nevada,315.0,8/3/2020
3036,Nevada,322.0,8/4/2020
3037,Nevada,327.0,8/5/2020
3038,Nevada,321.0,8/6/2020
3039,Nevada,324.0,8/7/2020
3040,Nevada,325.0,8/8/2020
3041,Nevada,332.0,8/9/2020
3042,Nevada,356.0,8/10/2020
3043,Nevada,358.0,8/11/2020
3044,Nevada,357.0,8/12/2020
3045,Nevada,362.0,8/13/2020
3046,Nevada,377.0,8/14/2020
3047,Nevada,376.0,8/15/2020
3048,Nevada,379.0,8/16/2020
3049,Nevada,383.0,8/17/2020
3050,Nevada,389.0,8/18/2020
3051,Nevada,398.0,8/19/2020
3052,Nevada,401.0,8/20/2020
3053,Nevada,406.0,8/21/2020
3054,Nevada,411.0,8/22/2020
3055,Nevada,421.0,8/23/2020
3056,Nevada,423.0,8/24/2020
3057,Nevada,430.0,8/25/2020
3058,Nevada,432.0,8/26/2020
3059,Nevada,435.0,8/27/2020
3060,Nevada,438.0,8/28/2020
3061,Nevada,442.0,8/29/2020
3062,Nevada,445.0,8/30/2020
3063,Nevada,447.0,8/31/2020
3064,Nevada,450.0,9/1/2020
3065,Nevada,452.0,9/2/2020
3066,Nevada,453.0,9/3/2020
3067,Nevada,455.0,9/4/2020
3068,Nevada,461.0,9/5/2020
3069,Nevada,467.0,9/6/2020
3070,Nevada,469.0,9/7/2020
3071,Nevada,470.0,9/8/2020
3072,Nevada,476.0,9/9/2020
3073,Nevada,478.0,9/10/2020
3074,Nevada,483.0,9/11/2020
3075,Nevada,482.0,9/12/2020
3076,Nevada,486.0,9/13/2020
3077,Nevada,489.0,9/14/2020
3078,Nevada,494.0,9/15/2020
3079,Nevada,495.0,9/16/2020
3080,Nevada,494.0,9/17/2020
3081,Nevada,504.0,9/18/2020
3082,Nevada,505.0,9/19/2020
3083,Nevada,511.0,9/20/2020
3084,Nevada,515.0,9/21/2020
3085,Nevada,523.0,9/22/2020
3086,Nevada,523.0,9/23/2020
3087,Nevada,527.0,9/24/2020
3088,Nevada,529.0,9/25/2020
3089,Nevada,534.0,9/26/2020
3090,Nevada,537.0,9/27/2020
3091,Butte,0.0,3/18/2020
3092,Butte,0.0,3/19/2020
3093,Butte,0.0,3/20/2020
3094,Butte,1.0,3/21/2020
3095,Butte,1.0,3/22/2020
3096,Butte,2.0,3/23/2020
3097,Butte,3.0,3/24/2020
3098,Butte,4.0,3/25/2020
3099,Butte,4.0,3/26/2020
3100,Butte,4.0,3/27/2020
3101,Butte,4.0,3/28/2020
3102,Butte,4.0,3/29/2020
3103,Butte,5.0,3/30/2020
3104,Butte,6.0,3/31/2020
3105,Butte,6.0,4/1/2020
3106,Butte,7.0,4/2/2020
3107,Butte,8.0,4/3/2020
3108,Butte,10.0,4/4/2020
3109,Butte,10.0,4/5/2020
3110,Butte,11.0,4/6/2020
3111,Butte,11.0,4/7/2020
3112,Butte,11.0,4/8/2020
3113,Butte,12.0,4/9/2020
3114,Butte,13.0,4/10/2020
3115,Butte,13.0,4/11/2020
3116,Butte,13.0,4/12/2020
3117,Butte,13.0,4/13/2020
3118,Butte,13.0,4/14/2020
3119,Butte,14.0,4/15/2020
3120,Butte,15.0,4/16/2020
3121,Butte,15.0,4/17/2020
3122,Butte,15.0,4/18/2020
3123,Butte,15.0,4/19/2020
3124,Butte,15.0,4/20/2020
3125,Butte,15.0,4/21/2020
3126,Butte,15.0,4/22/2020
3127,Butte,15.0,4/23/2020
3128,Butte,15.0,4/24/2020
3129,Butte,16.0,4/25/2020
3130,Butte,16.0,4/26/2020
3131,Butte,16.0,4/27/2020
3132,Butte,16.0,4/28/2020
3133,Butte,16.0,4/29/2020
3134,Butte,16.0,4/30/2020
3135,Butte,17.0,5/1/2020
3136,Butte,17.0,5/2/2020
3137,Butte,17.0,5/3/2020
3138,Butte,16.0,5/4/2020
3139,Butte,19.0,5/5/2020
3140,Butte,19.0,5/6/2020
3141,Butte,19.0,5/7/2020
3142,Butte,18.0,5/8/2020
3143,Butte,18.0,5/9/2020
3144,Butte,18.0,5/10/2020
3145,Butte,19.0,5/11/2020
3146,Butte,20.0,5/12/2020
3147,Butte,21.0,5/13/2020
3148,Butte,22.0,5/14/2020
3149,Butte,22.0,5/15/2020
3150,Butte,22.0,5/16/2020
3151,Butte,23.0,5/17/2020
3152,Butte,24.0,5/18/2020
3153,Butte,25.0,5/19/2020
3154,Butte,30.0,5/20/2020
3155,Butte,31.0,5/21/2020
3156,Butte,34.0,5/22/2020
3157,Butte,34.0,5/23/2020
3158,Butte,35.0,5/24/2020
3159,Butte,37.0,5/25/2020
3160,Butte,37.0,5/26/2020
3161,Butte,40.0,5/27/2020
3162,Butte,40.0,5/28/2020
3163,Butte,41.0,5/29/2020
3164,Butte,44.0,5/30/2020
3165,Butte,51.0,5/31/2020
3166,Butte,50.0,6/1/2020
3167,Butte,51.0,6/2/2020
3168,Butte,53.0,6/3/2020
3169,Butte,57.0,6/4/2020
3170,Butte,61.0,6/5/2020
3171,Butte,63.0,6/6/2020
3172,Butte,64.0,6/7/2020
3173,Butte,68.0,6/8/2020
3174,Butte,70.0,6/9/2020
3175,Butte,71.0,6/10/2020
3176,Butte,72.0,6/11/2020
3177,Butte,71.0,6/12/2020
3178,Butte,72.0,6/13/2020
3179,Butte,78.0,6/14/2020
3180,Butte,78.0,6/15/2020
3181,Butte,79.0,6/16/2020
3182,Butte,81.0,6/17/2020
3183,Butte,88.0,6/18/2020
3184,Butte,91.0,6/19/2020
3185,Butte,94.0,6/20/2020
3186,Butte,97.0,6/21/2020
3187,Butte,104.0,6/22/2020
3188,Butte,111.0,6/23/2020
3189,Butte,119.0,6/24/2020
3190,Butte,128.0,6/25/2020
3191,Butte,136.0,6/26/2020
3192,Butte,138.0,6/27/2020
3193,Butte,154.0,6/28/2020
3194,Butte,168.0,6/29/2020
3195,Butte,177.0,6/30/2020
3196,Butte,186.0,7/1/2020
3197,Butte,199.0,7/2/2020
3198,Butte,212.0,7/3/2020
3199,Butte,224.0,7/4/2020
3200,Butte,248.0,7/5/2020
3201,Butte,257.0,7/6/2020
3202,Butte,269.0,7/7/2020
3203,Butte,281.0,7/8/2020
3204,Butte,295.0,7/9/2020
3205,Butte,318.0,7/10/2020
3206,Butte,325.0,7/11/2020
3207,Butte,341.0,7/12/2020
3208,Butte,354.0,7/13/2020
3209,Butte,382.0,7/14/2020
3210,Butte,420.0,7/15/2020
3211,Butte,465.0,7/16/2020
3212,Butte,497.0,7/17/2020
3213,Butte,551.0,7/18/2020
3214,Butte,555.0,7/19/2020
3215,Butte,586.0,7/20/2020
3216,Butte,659.0,7/21/2020
3217,Butte,694.0,7/22/2020
3218,Butte,726.0,7/23/2020
3219,Butte,751.0,7/24/2020
3220,Butte,810.0,7/25/2020
3221,Butte,822.0,7/26/2020
3222,Butte,843.0,7/27/2020
3223,Butte,857.0,7/28/2020
3224,Butte,889.0,7/29/2020
3225,Butte,915.0,7/30/2020
3226,Butte,925.0,7/31/2020
3227,Butte,976.0,8/1/2020
3228,Butte,987.0,8/2/2020
3229,Butte,989.0,8/3/2020
3230,Butte,1011.0,8/4/2020
3231,Butte,1038.0,8/5/2020
3232,Butte,1060.0,8/6/2020
3233,Butte,1092.0,8/7/2020
3234,Butte,1140.0,8/8/2020
3235,Butte,1155.0,8/9/2020
3236,Butte,1174.0,8/10/2020
3237,Butte,1296.0,8/11/2020
3238,Butte,1317.0,8/12/2020
3239,Butte,1345.0,8/13/2020
3240,Butte,1384.0,8/14/2020
3241,Butte,1409.0,8/15/2020
3242,Butte,1432.0,8/16/2020
3243,Butte,1463.0,8/17/2020
3244,Butte,1491.0,8/18/2020
3245,Butte,1517.0,8/19/2020
3246,Butte,1549.0,8/20/2020
3247,Butte,1582.0,8/21/2020
3248,Butte,1618.0,8/22/2020
3249,Butte,1637.0,8/23/2020
3250,Butte,1649.0,8/24/2020
3251,Butte,1718.0,8/25/2020
3252,Butte,1765.0,8/26/2020
3253,Butte,1803.0,8/27/2020
3254,Butte,1886.0,8/28/2020
3255,Butte,1948.0,8/29/2020
3256,Butte,1988.0,8/30/2020
3257,Butte,2069.0,8/31/2020
3258,Butte,2146.0,9/1/2020
3259,Butte,2241.0,9/2/2020
3260,Butte,2274.0,9/3/2020
3261,Butte,2325.0,9/4/2020
3262,Butte,2406.0,9/5/2020
3263,Butte,2446.0,9/6/2020
3264,Butte,2450.0,9/7/2020
3265,Butte,2453.0,9/8/2020
3266,Butte,2561.0,9/9/2020
3267,Butte,2590.0,9/10/2020
3268,Butte,2605.0,9/11/2020
3269,Butte,2629.0,9/12/2020
3270,Butte,2640.0,9/13/2020
3271,Butte,2642.0,9/14/2020
3272,Butte,2695.0,9/15/2020
3273,Butte,2704.0,9/16/2020
3274,Butte,2720.0,9/17/2020
3275,Butte,2738.0,9/18/2020
3276,Butte,2748.0,9/19/2020
3277,Butte,2764.0,9/20/2020
3278,Butte,2769.0,9/21/2020
3279,Butte,2776.0,9/22/2020
3280,Butte,2790.0,9/23/2020
3281,Butte,2803.0,9/24/2020
3282,Butte,2819.0,9/25/2020
3283,Butte,2827.0,9/26/2020
3284,Butte,2833.0,9/27/2020
3285,Santa Cruz,11.0,3/18/2020
3286,Santa Cruz,13.0,3/19/2020
3287,Santa Cruz,13.0,3/20/2020
3288,Santa Cruz,17.0,3/21/2020
3289,Santa Cruz,19.0,3/22/2020
3290,Santa Cruz,21.0,3/23/2020
3291,Santa Cruz,22.0,3/24/2020
3292,Santa Cruz,26.0,3/25/2020
3293,Santa Cruz,30.0,3/26/2020
3294,Santa Cruz,31.0,3/27/2020
3295,Santa Cruz,31.0,3/28/2020
3296,Santa Cruz,33.0,3/29/2020
3297,Santa Cruz,36.0,3/30/2020
3298,Santa Cruz,40.0,3/31/2020
3299,Santa Cruz,44.0,4/1/2020
3300,Santa Cruz,49.0,4/2/2020
3301,Santa Cruz,52.0,4/3/2020
3302,Santa Cruz,56.0,4/4/2020
3303,Santa Cruz,59.0,4/5/2020
3304,Santa Cruz,65.0,4/6/2020
3305,Santa Cruz,67.0,4/7/2020
3306,Santa Cruz,69.0,4/8/2020
3307,Santa Cruz,73.0,4/9/2020
3308,Santa Cruz,75.0,4/10/2020
3309,Santa Cruz,79.0,4/11/2020
3310,Santa Cruz,80.0,4/12/2020
3311,Santa Cruz,82.0,4/13/2020
3312,Santa Cruz,84.0,4/14/2020
3313,Santa Cruz,92.0,4/15/2020
3314,Santa Cruz,90.0,4/16/2020
3315,Santa Cruz,94.0,4/17/2020
3316,Santa Cruz,96.0,4/18/2020
3317,Santa Cruz,98.0,4/19/2020
3318,Santa Cruz,102.0,4/20/2020
3319,Santa Cruz,104.0,4/21/2020
3320,Santa Cruz,106.0,4/22/2020
3321,Santa Cruz,110.0,4/23/2020
3322,Santa Cruz,111.0,4/24/2020
3323,Santa Cruz,112.0,4/25/2020
3324,Santa Cruz,116.0,4/26/2020
3325,Santa Cruz,123.0,4/27/2020
3326,Santa Cruz,123.0,4/28/2020
3327,Santa Cruz,124.0,4/29/2020
3328,Santa Cruz,126.0,4/30/2020
3329,Santa Cruz,127.0,5/1/2020
3330,Santa Cruz,131.0,5/2/2020
3331,Santa Cruz,133.0,5/3/2020
3332,Santa Cruz,133.0,5/4/2020
3333,Santa Cruz,134.0,5/5/2020
3334,Santa Cruz,135.0,5/6/2020
3335,Santa Cruz,136.0,5/7/2020
3336,Santa Cruz,137.0,5/8/2020
3337,Santa Cruz,138.0,5/9/2020
3338,Santa Cruz,139.0,5/10/2020
3339,Santa Cruz,140.0,5/11/2020
3340,Santa Cruz,141.0,5/12/2020
3341,Santa Cruz,142.0,5/13/2020
3342,Santa Cruz,145.0,5/14/2020
3343,Santa Cruz,146.0,5/15/2020
3344,Santa Cruz,154.0,5/16/2020
3345,Santa Cruz,155.0,5/17/2020
3346,Santa Cruz,160.0,5/18/2020
3347,Santa Cruz,161.0,5/19/2020
3348,Santa Cruz,163.0,5/20/2020
3349,Santa Cruz,164.0,5/21/2020
3350,Santa Cruz,171.0,5/22/2020
3351,Santa Cruz,177.0,5/23/2020
3352,Santa Cruz,185.0,5/24/2020
3353,Santa Cruz,191.0,5/25/2020
3354,Santa Cruz,197.0,5/26/2020
3355,Santa Cruz,202.0,5/27/2020
3356,Santa Cruz,201.0,5/28/2020
3357,Santa Cruz,203.0,5/29/2020
3358,Santa Cruz,206.0,5/30/2020
3359,Santa Cruz,210.0,5/31/2020
3360,Santa Cruz,215.0,6/1/2020
3361,Santa Cruz,215.0,6/2/2020
3362,Santa Cruz,217.0,6/3/2020
3363,Santa Cruz,218.0,6/4/2020
3364,Santa Cruz,222.0,6/5/2020
3365,Santa Cruz,226.0,6/6/2020
3366,Santa Cruz,230.0,6/7/2020
3367,Santa Cruz,234.0,6/8/2020
3368,Santa Cruz,237.0,6/9/2020
3369,Santa Cruz,242.0,6/10/2020
3370,Santa Cruz,247.0,6/11/2020
3371,Santa Cruz,251.0,6/12/2020
3372,Santa Cruz,254.0,6/13/2020
3373,Santa Cruz,254.0,6/14/2020
3374,Santa Cruz,254.0,6/15/2020
3375,Santa Cruz,257.0,6/16/2020
3376,Santa Cruz,265.0,6/17/2020
3377,Santa Cruz,275.0,6/18/2020
3378,Santa Cruz,283.0,6/19/2020
3379,Santa Cruz,287.0,6/20/2020
3380,Santa Cruz,290.0,6/21/2020
3381,Santa Cruz,290.0,6/22/2020
3382,Santa Cruz,313.0,6/23/2020
3383,Santa Cruz,329.0,6/24/2020
3384,Santa Cruz,336.0,6/25/2020
3385,Santa Cruz,346.0,6/26/2020
3386,Santa Cruz,350.0,6/27/2020
3387,Santa Cruz,360.0,6/28/2020
3388,Santa Cruz,373.0,6/29/2020
3389,Santa Cruz,391.0,6/30/2020
3390,Santa Cruz,399.0,7/1/2020
3391,Santa Cruz,414.0,7/2/2020
3392,Santa Cruz,436.0,7/3/2020
3393,Santa Cruz,466.0,7/4/2020
3394,Santa Cruz,467.0,7/5/2020
3395,Santa Cruz,466.0,7/6/2020
3396,Santa Cruz,502.0,7/7/2020
3397,Santa Cruz,509.0,7/8/2020
3398,Santa Cruz,526.0,7/9/2020
3399,Santa Cruz,540.0,7/10/2020
3400,Santa Cruz,571.0,7/11/2020
3401,Santa Cruz,573.0,7/12/2020
3402,Santa Cruz,574.0,7/13/2020
3403,Santa Cruz,639.0,7/14/2020
3404,Santa Cruz,660.0,7/15/2020
3405,Santa Cruz,698.0,7/16/2020
3406,Santa Cruz,716.0,7/17/2020
3407,Santa Cruz,751.0,7/18/2020
3408,Santa Cruz,753.0,7/19/2020
3409,Santa Cruz,758.0,7/20/2020
3410,Santa Cruz,835.0,7/21/2020
3411,Santa Cruz,866.0,7/22/2020
3412,Santa Cruz,887.0,7/23/2020
3413,Santa Cruz,930.0,7/24/2020
3414,Santa Cruz,939.0,7/25/2020
3415,Santa Cruz,970.0,7/26/2020
3416,Santa Cruz,984.0,7/27/2020
3417,Santa Cruz,1018.0,7/28/2020
3418,Santa Cruz,1051.0,7/29/2020
3419,Santa Cruz,1087.0,7/30/2020
3420,Santa Cruz,1118.0,7/31/2020
3421,Santa Cruz,1164.0,8/1/2020
3422,Santa Cruz,1162.0,8/2/2020
3423,Santa Cruz,1154.0,8/3/2020
3424,Santa Cruz,1202.0,8/4/2020
3425,Santa Cruz,1192.0,8/5/2020
3426,Santa Cruz,1215.0,8/6/2020
3427,Santa Cruz,1234.0,8/7/2020
3428,Santa Cruz,1247.0,8/8/2020
3429,Santa Cruz,1246.0,8/9/2020
3430,Santa Cruz,1239.0,8/10/2020
3431,Santa Cruz,1352.0,8/11/2020
3432,Santa Cruz,1382.0,8/12/2020
3433,Santa Cruz,1383.0,8/13/2020
3434,Santa Cruz,1418.0,8/14/2020
3435,Santa Cruz,1449.0,8/15/2020
3436,Santa Cruz,1449.0,8/16/2020
3437,Santa Cruz,1453.0,8/17/2020
3438,Santa Cruz,1509.0,8/18/2020
3439,Santa Cruz,1554.0,8/19/2020
3440,Santa Cruz,1581.0,8/20/2020
3441,Santa Cruz,1617.0,8/21/2020
3442,Santa Cruz,1628.0,8/22/2020
3443,Santa Cruz,1627.0,8/23/2020
3444,Santa Cruz,1627.0,8/24/2020
3445,Santa Cruz,1708.0,8/25/2020
3446,Santa Cruz,1726.0,8/26/2020
3447,Santa Cruz,1734.0,8/27/2020
3448,Santa Cruz,1747.0,8/28/2020
3449,Santa Cruz,1746.0,8/29/2020
3450,Santa Cruz,1743.0,8/30/2020
3451,Santa Cruz,1742.0,8/31/2020
3452,Santa Cruz,1752.0,9/1/2020
3453,Santa Cruz,1850.0,9/2/2020
3454,Santa Cruz,1870.0,9/3/2020
3455,Santa Cruz,1896.0,9/4/2020
3456,Santa Cruz,1904.0,9/5/2020
3457,Santa Cruz,1902.0,9/6/2020
3458,Santa Cruz,1902.0,9/7/2020
3459,Santa Cruz,1903.0,9/8/2020
3460,Santa Cruz,1967.0,9/9/2020
3461,Santa Cruz,1986.0,9/10/2020
3462,Santa Cruz,1997.0,9/11/2020
3463,Santa Cruz,2016.0,9/12/2020
3464,Santa Cruz,2016.0,9/13/2020
3465,Santa Cruz,2016.0,9/14/2020
3466,Santa Cruz,2079.0,9/15/2020
3467,Santa Cruz,2089.0,9/16/2020
3468,Santa Cruz,2155.0,9/17/2020
3469,Santa Cruz,2180.0,9/18/2020
3470,Santa Cruz,2198.0,9/19/2020
3471,Santa Cruz,2199.0,9/20/2020
3472,Santa Cruz,2257.0,9/21/2020
3473,Santa Cruz,2264.0,9/22/2020
3474,Santa Cruz,2283.0,9/23/2020
3475,Santa Cruz,2300.0,9/24/2020
3476,Santa Cruz,2309.0,9/25/2020
3477,Santa Cruz,2336.0,9/26/2020
3478,Santa Cruz,2359.0,9/27/2020
3479,Mendocino,0.0,3/18/2020
3480,Mendocino,1.0,3/19/2020
3481,Mendocino,1.0,3/20/2020
3482,Mendocino,1.0,3/21/2020
3483,Mendocino,1.0,3/22/2020
3484,Mendocino,1.0,3/23/2020
3485,Mendocino,1.0,3/24/2020
3486,Mendocino,1.0,3/25/2020
3487,Mendocino,1.0,3/26/2020
3488,Mendocino,2.0,3/27/2020
3489,Mendocino,2.0,3/28/2020
3490,Mendocino,2.0,3/29/2020
3491,Mendocino,2.0,3/30/2020
3492,Mendocino,4.0,3/31/2020
3493,Mendocino,4.0,4/1/2020
3494,Mendocino,4.0,4/2/2020
3495,Mendocino,4.0,4/3/2020
3496,Mendocino,4.0,4/4/2020
3497,Mendocino,4.0,4/5/2020
3498,Mendocino,4.0,4/6/2020
3499,Mendocino,4.0,4/7/2020
3500,Mendocino,4.0,4/8/2020
3501,Mendocino,4.0,4/9/2020
3502,Mendocino,4.0,4/10/2020
3503,Mendocino,4.0,4/11/2020
3504,Mendocino,4.0,4/12/2020
3505,Mendocino,4.0,4/13/2020
3506,Mendocino,4.0,4/14/2020
3507,Mendocino,4.0,4/15/2020
3508,Mendocino,4.0,4/16/2020
3509,Mendocino,4.0,4/17/2020
3510,Mendocino,4.0,4/18/2020
3511,Mendocino,4.0,4/19/2020
3512,Mendocino,5.0,4/20/2020
3513,Mendocino,5.0,4/21/2020
3514,Mendocino,5.0,4/22/2020
3515,Mendocino,5.0,4/23/2020
3516,Mendocino,5.0,4/24/2020
3517,Mendocino,5.0,4/25/2020
3518,Mendocino,5.0,4/26/2020
3519,Mendocino,10.0,4/27/2020
3520,Mendocino,10.0,4/28/2020
3521,Mendocino,11.0,4/29/2020
3522,Mendocino,11.0,4/30/2020
3523,Mendocino,11.0,5/1/2020
3524,Mendocino,10.0,5/2/2020
3525,Mendocino,10.0,5/3/2020
3526,Mendocino,10.0,5/4/2020
3527,Mendocino,10.0,5/5/2020
3528,Mendocino,10.0,5/6/2020
3529,Mendocino,10.0,5/7/2020
3530,Mendocino,10.0,5/8/2020
3531,Mendocino,10.0,5/9/2020
3532,Mendocino,10.0,5/10/2020
3533,Mendocino,10.0,5/11/2020
3534,Mendocino,10.0,5/12/2020
3535,Mendocino,10.0,5/13/2020
3536,Mendocino,10.0,5/14/2020
3537,Mendocino,10.0,5/15/2020
3538,Mendocino,10.0,5/16/2020
3539,Mendocino,10.0,5/17/2020
3540,Mendocino,12.0,5/18/2020
3541,Mendocino,12.0,5/19/2020
3542,Mendocino,12.0,5/20/2020
3543,Mendocino,12.0,5/21/2020
3544,Mendocino,13.0,5/22/2020
3545,Mendocino,13.0,5/23/2020
3546,Mendocino,19.0,5/24/2020
3547,Mendocino,19.0,5/25/2020
3548,Mendocino,20.0,5/26/2020
3549,Mendocino,21.0,5/27/2020
3550,Mendocino,24.0,5/28/2020
3551,Mendocino,25.0,5/29/2020
3552,Mendocino,24.0,5/30/2020
3553,Mendocino,24.0,5/31/2020
3554,Mendocino,28.0,6/1/2020
3555,Mendocino,29.0,6/2/2020
3556,Mendocino,29.0,6/3/2020
3557,Mendocino,29.0,6/4/2020
3558,Mendocino,32.0,6/5/2020
3559,Mendocino,32.0,6/6/2020
3560,Mendocino,32.0,6/7/2020
3561,Mendocino,32.0,6/8/2020
3562,Mendocino,35.0,6/9/2020
3563,Mendocino,35.0,6/10/2020
3564,Mendocino,35.0,6/11/2020
3565,Mendocino,33.0,6/12/2020
3566,Mendocino,33.0,6/13/2020
3567,Mendocino,33.0,6/14/2020
3568,Mendocino,33.0,6/15/2020
